Error_Code;Error_Start_Time;Error_End_Time;message;Duration;device
1002;2024-08-27 15:57:29.02;2024-08-27 16:01:16.86;MET Wind Speed LowStartCondition;227.839999914169;E12
1005;2024-08-27 15:59:29.06;2024-08-27 16:01:16.9;Yaw Wind Speed LowYawEnable;107.840000152588;E12
1002;2024-08-28 03:17:54.78;2024-08-28 03:22:40.02;MET Wind Speed LowStartCondition;285.240000009537;E12
1005;2024-08-28 03:19:54.82;2024-08-28 03:22:40.06;Yaw Wind Speed LowYawEnable;165.240000009537;E12
1002;2024-08-28 05:14:50.54;2024-08-28 05:28:31.02;MET Wind Speed LowStartCondition;820.480000019073;E12
1005;2024-08-28 05:16:50.58;2024-08-28 05:28:31.06;Yaw Wind Speed LowYawEnable;700.480000019073;E12
1002;2024-08-28 09:35:44.86;2024-08-28 10:19:58.02;MET Wind Speed LowStartCondition;2653.16000008583;E12
1005;2024-08-28 09:37:44.9;2024-08-28 10:19:58.06;Yaw Wind Speed LowYawEnable;2533.15999984741;E12
1002;2024-08-28 10:30:08.3;2024-08-28 10:38:55.02;MET Wind Speed LowStartCondition;526.72000002861;E12
1005;2024-08-28 10:32:08.34;2024-08-28 10:38:55.06;Yaw Wind Speed LowYawEnable;406.72000002861;E12
1008;2024-08-30 08:45:51.54;2024-08-30 08:46:26.74;PIT Safety test;35.2000000476837;E12
1301;2024-08-30 08:46:27.5;2024-08-30 08:47:02.78;Vib SensorTest aktiv;35.2799999713898;E12
724;2024-08-30 21:26:32.46;2024-08-30 21:27:53.14;GBX BearTemp 2(Rot) CableBreak;80.6800000667572;E12
0;2024-08-30 21:27:55.18;2024-08-30 21:37:15.58;WTG System ok;560.399999856949;E12
724;2024-08-30 21:37:15.58;2024-08-30 21:38:21.74;GBX BearTemp 2(Rot) CableBreak;66.1600000858307;E12
0;2024-08-30 21:38:23.78;2024-08-30 21:47:35.74;WTG System ok;551.960000038147;E12
724;2024-08-30 21:47:35.74;2024-08-30 21:49:31.02;GBX BearTemp 2(Rot) CableBreak;115.27999997139;E12
602;2024-08-30 21:47:56.66;2024-08-30 21:49:31.02;Vib AutoTowerFreqMeasure active;94.3599998950958;E12
0;2024-08-30 21:49:33.06;2024-08-30 22:28:37.38;WTG System ok;2344.32000017166;E12
846;2024-08-30 22:28:37.38;2024-08-30 22:29:06.38;GBX BearTemp L Stop;29;E12
0;2024-08-30 22:29:06.42;2024-08-31 00:11:06.38;WTG System ok;6119.96000003815;E12
846;2024-08-31 00:11:06.38;2024-08-31 00:11:36.38;GBX BearTemp L Stop;30;E12
0;2024-08-31 00:11:36.42;2024-08-31 00:37:06.38;WTG System ok;1529.96000003815;E12
846;2024-08-31 00:37:06.38;2024-08-31 00:37:11.38;GBX BearTemp L Stop;5;E12
0;2024-08-31 00:37:11.42;2024-08-31 00:37:13.38;WTG System ok;1.96000003814697;E12
846;2024-08-31 00:37:13.38;2024-08-31 00:37:36.38;GBX BearTemp L Stop;23;E12
0;2024-08-31 00:37:36.42;2024-08-31 02:46:22.66;WTG System ok;7726.24000000954;E12
724;2024-08-31 02:46:22.66;2024-08-31 02:57:37.82;GBX BearTemp 2(Rot) CableBreak;675.159999847412;E12
0;2024-08-31 02:57:39.86;2024-08-31 03:51:25.66;WTG System ok;3225.80000019073;E12
724;2024-08-31 03:51:25.66;2024-08-31 04:24:15.62;GBX BearTemp 2(Rot) CableBreak;1969.95999979973;E12
0;2024-08-31 04:24:17.66;2024-08-31 12:09:51.1;WTG System ok;27933.4399998188;E12
1002;2024-08-31 12:09:51.06;2024-08-31 12:16:55.02;MET Wind Speed LowStartCondition;423.960000038147;E12
1003;2024-08-31 12:09:51.1;2024-08-31 12:19:56.18;Yaw CableRewind;605.080000162125;E12
0;2024-08-31 12:19:56.22;2024-09-03 01:20:05.1;WTG System ok;219608.879999876;E12
1002;2024-08-31 12:31:25.86;2024-08-31 13:09:28.86;MET Wind Speed LowStartCondition;2283;E12
1005;2024-08-31 12:33:25.9;2024-08-31 13:09:28.9;Yaw Wind Speed LowYawEnable;2163;E12
1002;2024-08-31 14:07:21.7;2024-08-31 14:13:19.02;MET Wind Speed LowStartCondition;357.319999933243;E12
1005;2024-08-31 14:09:21.74;2024-08-31 14:13:19.06;Yaw Wind Speed LowYawEnable;237.319999933243;E12
1002;2024-08-31 14:35:16.06;2024-08-31 14:37:55.02;MET Wind Speed LowStartCondition;158.960000038147;E12
1005;2024-08-31 14:37:16.1;2024-08-31 14:37:55.06;Yaw Wind Speed LowYawEnable;38.960000038147;E12
1002;2024-09-03 01:20:05.06;2024-09-03 01:23:37.02;MET Wind Speed LowStartCondition;211.960000038147;E12
1003;2024-09-03 01:20:05.1;2024-09-03 01:30:40.74;Yaw CableRewind;635.640000104904;E12
0;2024-09-03 01:30:40.78;2024-09-05 06:07:08.34;WTG System ok;189387.559999943;E12
431;2024-09-03 01:30:40.86;2024-09-03 01:34:10.78;Yaw HydBrk Test Active;209.920000076294;E12
270;2024-09-03 01:30:40.9;2024-09-03 01:34:10.82;ROTB Test Activ;209.919999837875;E12
1002;2024-09-04 08:32:54.34;2024-09-04 08:48:34.02;MET Wind Speed LowStartCondition;939.680000066757;E12
1005;2024-09-04 08:34:54.38;2024-09-04 08:48:34.06;Yaw Wind Speed LowYawEnable;819.679999828339;E12
1002;2024-09-04 08:58:44.3;2024-09-04 10:17:55.02;MET Wind Speed LowStartCondition;4750.72000002861;E12
1005;2024-09-04 09:00:44.34;2024-09-04 10:17:55.06;Yaw Wind Speed LowYawEnable;4630.72000002861;E12
1002;2024-09-04 10:29:28.54;2024-09-04 12:05:22.02;MET Wind Speed LowStartCondition;5753.48000001907;E12
1005;2024-09-04 10:31:28.58;2024-09-04 12:05:22.06;Yaw Wind Speed LowYawEnable;5633.48000001907;E12
1002;2024-09-04 12:16:35.7;2024-09-04 12:47:19.02;MET Wind Speed LowStartCondition;1843.31999993324;E12
1005;2024-09-04 12:18:35.74;2024-09-04 12:47:19.06;Yaw Wind Speed LowYawEnable;1723.31999993324;E12
1002;2024-09-04 13:20:16.5;2024-09-04 13:22:46.02;MET Wind Speed LowStartCondition;149.519999980927;E12
1005;2024-09-04 13:22:16.54;2024-09-04 13:22:46.06;Yaw Wind Speed LowYawEnable;29.5199999809265;E12
1002;2024-09-04 16:01:15.58;2024-09-04 16:07:49.02;MET Wind Speed LowStartCondition;393.44000005722;E12
1005;2024-09-04 16:03:15.62;2024-09-04 16:07:49.06;Yaw Wind Speed LowYawEnable;273.44000005722;E12
724;2024-09-05 06:07:08.34;2024-09-05 06:49:38.26;GBX BearTemp 2(Rot) CableBreak;2549.92000007629;E12
0;2024-09-05 06:49:40.3;2024-09-05 07:23:06.38;WTG System ok;2006.08000016212;E12
846;2024-09-05 07:23:06.38;2024-09-05 07:23:36.38;GBX BearTemp L Stop;30;E12
0;2024-09-05 07:23:36.42;2024-09-05 09:19:05.42;WTG System ok;6929;E12
724;2024-09-05 09:19:05.42;2024-09-05 09:24:33.62;GBX BearTemp 2(Rot) CableBreak;328.199999809265;E12
1008;2024-09-05 09:19:44.06;2024-09-05 09:19:49.86;PIT Safety test;5.79999995231628;E12
1301;2024-09-05 09:19:50.62;2024-09-05 09:20:25.9;Vib SensorTest aktiv;35.2800002098083;E12
0;2024-09-05 09:24:35.66;2024-09-06 08:25:31.62;WTG System ok;82855.9599997997;E12
1002;2024-09-06 08:25:31.58;2024-09-06 08:28:28.02;MET Wind Speed LowStartCondition;176.44000005722;E12
1003;2024-09-06 08:25:31.62;2024-09-06 08:36:21.86;Yaw CableRewind;650.240000009537;E12
1002;2024-09-06 08:34:07.02;2024-09-06 08:51:40.02;MET Wind Speed LowStartCondition;1053;E12
0;2024-09-06 08:36:21.9;2024-09-07 14:22:20.02;WTG System ok;107158.119999886;E12
1005;2024-09-06 08:38:21.9;2024-09-06 08:51:40.06;Yaw Wind Speed LowYawEnable;798.159999847412;E12
1002;2024-09-06 09:05:38.38;2024-09-06 09:08:16.02;MET Wind Speed LowStartCondition;157.639999866486;E12
1005;2024-09-06 09:07:38.42;2024-09-06 09:08:16.06;Yaw Wind Speed LowYawEnable;37.6399998664856;E12
1002;2024-09-06 09:18:26.3;2024-09-06 09:39:31.02;MET Wind Speed LowStartCondition;1264.72000002861;E12
1005;2024-09-06 09:20:26.34;2024-09-06 09:39:31.06;Yaw Wind Speed LowYawEnable;1144.72000002861;E12
1002;2024-09-06 10:09:31.46;2024-09-06 11:22:07.02;MET Wind Speed LowStartCondition;4355.55999994278;E12
1005;2024-09-06 10:11:31.5;2024-09-06 11:22:07.06;Yaw Wind Speed LowYawEnable;4235.55999994278;E12
1002;2024-09-06 11:33:02.78;2024-09-06 14:39:58.02;MET Wind Speed LowStartCondition;11215.2400000095;E12
1005;2024-09-06 11:35:02.82;2024-09-06 14:39:58.06;Yaw Wind Speed LowYawEnable;11095.2400000095;E12
1002;2024-09-06 14:42:07.02;2024-09-06 16:21:01.02;MET Wind Speed LowStartCondition;5934;E12
1005;2024-09-06 14:44:07.06;2024-09-06 16:21:01.06;Yaw Wind Speed LowYawEnable;5814;E12
1002;2024-09-06 16:32:53.26;2024-09-06 17:27:46.02;MET Wind Speed LowStartCondition;3292.75999999046;E12
1005;2024-09-06 16:34:53.3;2024-09-06 17:27:46.06;Yaw Wind Speed LowYawEnable;3172.75999999046;E12
1002;2024-09-07 08:12:29.1;2024-09-07 08:56:58.02;MET Wind Speed LowStartCondition;2668.92000007629;E12
1005;2024-09-07 08:14:29.14;2024-09-07 08:56:58.06;Yaw Wind Speed LowYawEnable;2548.91999983788;E12
1002;2024-09-07 09:07:33.9;2024-09-07 10:30:13.02;MET Wind Speed LowStartCondition;4959.11999988556;E12
1005;2024-09-07 09:09:33.94;2024-09-07 10:30:13.06;Yaw Wind Speed LowYawEnable;4839.11999988556;E12
1002;2024-09-07 10:55:33.5;2024-09-07 11:42:13.86;MET Wind Speed LowStartCondition;2800.3599998951;E12
1005;2024-09-07 10:57:33.54;2024-09-07 11:42:13.9;Yaw Wind Speed LowYawEnable;2680.36000013351;E12
1002;2024-09-07 13:15:58.02;2024-09-07 13:29:28.02;MET Wind Speed LowStartCondition;810;E12
1005;2024-09-07 13:17:58.06;2024-09-07 13:29:28.06;Yaw Wind Speed LowYawEnable;690;E12
1002;2024-09-07 14:21:42.1;2024-09-07 15:31:34.02;MET Wind Speed LowStartCondition;4191.92000007629;E12
1003;2024-09-07 14:22:20.02;2024-09-07 14:32:41.62;Yaw CableRewind;621.599999904633;E12
0;2024-09-07 14:32:41.66;2024-09-10 14:18:56.42;WTG System ok;258374.75999999;E12
1005;2024-09-07 14:34:41.66;2024-09-07 15:31:34.06;Yaw Wind Speed LowYawEnable;3412.39999985695;E12
1002;2024-09-07 15:56:38.1;2024-09-07 16:08:10.02;MET Wind Speed LowStartCondition;691.920000076294;E12
1005;2024-09-07 15:58:38.14;2024-09-07 16:08:10.06;Yaw Wind Speed LowYawEnable;571.919999837875;E12
1002;2024-09-07 16:18:20.3;2024-09-07 16:29:34.02;MET Wind Speed LowStartCondition;673.72000002861;E12
602;2024-09-07 16:18:40.5;2024-09-07 16:21:26.54;Vib AutoTowerFreqMeasure active;166.039999961853;E12
1005;2024-09-07 16:20:20.34;2024-09-07 16:29:34.06;Yaw Wind Speed LowYawEnable;553.72000002861;E12
1002;2024-09-07 16:39:44.3;2024-09-07 17:17:25.02;MET Wind Speed LowStartCondition;2260.72000002861;E12
1005;2024-09-07 16:41:44.38;2024-09-07 17:17:25.06;Yaw Wind Speed LowYawEnable;2140.67999982834;E12
1008;2024-09-09 23:32:59.42;2024-09-09 23:33:35.82;PIT Safety test;36.3999998569489;E12
431;2024-09-09 23:33:36.94;2024-09-09 23:36:30.3;Yaw HydBrk Test Active;173.359999895096;E12
270;2024-09-09 23:33:36.98;2024-09-09 23:36:30.34;ROTB Test Activ;173.359999895096;E12
724;2024-09-10 14:18:56.42;2024-09-10 14:44:01.54;GBX BearTemp 2(Rot) CableBreak;1505.11999988556;E12
0;2024-09-10 14:44:03.58;2024-09-10 15:48:17.3;WTG System ok;3853.72000002861;E12
615;2024-09-10 15:48:17.3;2024-09-10 16:23:23.74;FCIF WTG ExternalCutOut;2106.44000005722;E12
0;2024-09-10 16:23:23.78;2024-09-10 21:02:02.18;WTG System ok;16718.4000000954;E12
724;2024-09-10 21:02:02.18;2024-09-10 21:07:37.66;GBX BearTemp 2(Rot) CableBreak;335.480000019073;E12
602;2024-09-10 21:02:22.34;2024-09-10 21:05:08.38;Vib AutoTowerFreqMeasure active;166.040000200272;E12
0;2024-09-10 21:07:39.7;2024-09-10 22:09:06.38;WTG System ok;3686.68000006676;E12
846;2024-09-10 22:09:06.38;2024-09-10 22:09:36.38;GBX BearTemp L Stop;30;E12
0;2024-09-10 22:09:36.42;2024-09-10 22:16:44.3;WTG System ok;427.879999876022;E12
724;2024-09-10 22:16:44.3;2024-09-10 22:59:57.26;GBX BearTemp 2(Rot) CableBreak;2592.96000003815;E12
0;2024-09-10 22:59:59.3;2024-09-11 00:34:07.38;WTG System ok;5648.08000016212;E12
846;2024-09-11 00:34:07.38;2024-09-11 00:34:36.38;GBX BearTemp L Stop;29;E12
602;2024-09-11 00:34:21.78;2024-09-11 00:34:56.98;Vib AutoTowerFreqMeasure active;35.2000000476837;E12
0;2024-09-11 00:34:36.42;2024-09-11 00:46:43.02;WTG System ok;726.599999904633;E12
603;2024-09-11 00:34:56.98;2024-09-11 00:35:57.02;Vib TowerFreqMeas implausible;60.039999961853;E12
724;2024-09-11 00:46:43.02;2024-09-11 01:11:24.74;GBX BearTemp 2(Rot) CableBreak;1481.72000002861;E12
602;2024-09-11 00:47:09.14;2024-09-11 00:49:55.18;Vib AutoTowerFreqMeasure active;166.039999961853;E12
0;2024-09-11 01:11:26.78;2024-09-11 13:49:46.7;WTG System ok;45499.9200000763;E12
724;2024-09-11 13:49:46.7;2024-09-11 14:02:13.62;GBX BearTemp 2(Rot) CableBreak;746.919999837875;E12
602;2024-09-11 13:50:06.94;2024-09-11 13:50:59.42;Vib AutoTowerFreqMeasure active;52.4800000190735;E12
1008;2024-09-11 13:50:24.58;2024-09-11 13:50:30.38;PIT Safety test;5.80000019073486;E12
1301;2024-09-11 13:50:31.14;2024-09-11 13:51:06.42;Vib SensorTest aktiv;35.2799999713898;E12
0;2024-09-11 14:02:15.66;2024-09-12 11:11:37.38;WTG System ok;76161.7200000286;E12
846;2024-09-12 11:11:37.38;2024-09-12 11:12:06.38;GBX BearTemp L Stop;29;E12
0;2024-09-12 11:12:06.42;2024-09-13 04:56:36.38;WTG System ok;63869.9600000381;E12
846;2024-09-13 04:56:36.38;2024-09-13 04:57:06.38;GBX BearTemp L Stop;30;E12
0;2024-09-13 04:57:06.42;2024-09-13 05:26:07.38;WTG System ok;1740.96000003815;E12
846;2024-09-13 05:26:07.38;2024-09-13 05:26:08.38;GBX BearTemp L Stop;1;E12
0;2024-09-13 05:26:08.42;2024-09-13 05:26:11.22;WTG System ok;2.79999995231628;E12
724;2024-09-13 05:26:11.22;2024-09-13 05:28:39.38;GBX BearTemp 2(Rot) CableBreak;148.160000085831;E12
1008;2024-09-13 05:26:46.06;2024-09-13 05:26:51.86;PIT Safety test;5.79999995231628;E12
0;2024-09-13 05:28:41.42;2024-09-13 06:21:37.38;WTG System ok;3175.96000003815;E12
846;2024-09-13 06:21:37.38;2024-09-13 06:22:06.38;GBX BearTemp L Stop;29;E12
0;2024-09-13 06:22:06.42;2024-09-13 06:30:51.26;WTG System ok;524.839999914169;E12
724;2024-09-13 06:30:51.26;2024-09-13 07:26:21.22;GBX BearTemp 2(Rot) CableBreak;3329.96000003815;E12
0;2024-09-13 07:26:23.26;2024-09-13 12:00:41.02;WTG System ok;16457.7599999905;E12
6;2024-09-13 12:00:41.02;2024-09-13 13:10:08.58;HMI WTG Manual Stop;4167.55999994278;E12
1002;2024-09-13 12:00:41.06;2024-09-13 12:03:29.02;MET Wind Speed LowStartCondition;167.960000038147;E12
1006;2024-09-13 12:00:41.06;2024-09-13 13:10:08.62;HMI Yaw ManualControl;4167.55999994278;E12
4102;2024-09-13 12:00:46.02;2024-09-13 13:10:10.42;HMI SIS WTG local mode active;4164.40000009537;E12
431;2024-09-13 12:01:17.1;2024-09-13 12:04:27.26;Yaw HydBrk Test Active;190.160000085831;E12
270;2024-09-13 12:01:17.14;2024-09-13 12:04:27.3;ROTB Test Activ;190.159999847412;E12
1005;2024-09-13 12:02:41.06;2024-09-13 12:03:29.06;Yaw Wind Speed LowYawEnable;48;E12
1002;2024-09-13 12:16:43.02;2024-09-13 12:21:22.02;MET Wind Speed LowStartCondition;279;E12
1005;2024-09-13 12:18:43.06;2024-09-13 12:21:22.06;Yaw Wind Speed LowYawEnable;159;E12
724;2024-09-13 13:10:08.62;2024-09-13 13:10:09.1;GBX BearTemp 2(Rot) CableBreak;0.480000019073486;E12
0;2024-09-13 13:10:11.14;2024-09-13 15:06:07.38;WTG System ok;6956.24000000954;E12
431;2024-09-13 13:10:11.22;2024-09-13 13:13:19.9;Yaw HydBrk Test Active;188.680000066757;E12
270;2024-09-13 13:10:11.26;2024-09-13 13:13:19.94;ROTB Test Activ;188.680000066757;E12
846;2024-09-13 15:06:07.38;2024-09-13 15:06:36.38;GBX BearTemp L Stop;29;E12
0;2024-09-13 15:06:36.42;2024-09-13 15:13:07.38;WTG System ok;390.960000038147;E12
846;2024-09-13 15:13:07.38;2024-09-13 15:13:36.38;GBX BearTemp L Stop;29;E12
0;2024-09-13 15:13:36.42;2024-09-13 15:27:07.38;WTG System ok;810.960000038147;E12
846;2024-09-13 15:27:07.38;2024-09-13 15:27:36.38;GBX BearTemp L Stop;29;E12
0;2024-09-13 15:27:36.42;2024-09-13 15:46:33.18;WTG System ok;1136.75999999046;E12
724;2024-09-13 15:46:33.18;2024-09-13 16:01:49.7;GBX BearTemp 2(Rot) CableBreak;916.519999980927;E12
0;2024-09-13 16:01:51.74;2024-09-13 16:10:48.38;WTG System ok;536.640000104904;E12
724;2024-09-13 16:10:48.38;2024-09-13 16:21:12.74;GBX BearTemp 2(Rot) CableBreak;624.359999895096;E12
0;2024-09-13 16:21:14.78;2024-09-13 16:24:35.26;WTG System ok;200.480000019073;E12
724;2024-09-13 16:24:35.26;2024-09-13 16:51:28.9;GBX BearTemp 2(Rot) CableBreak;1613.6400001049;E12
0;2024-09-13 16:51:30.94;2024-09-13 17:00:03.1;WTG System ok;512.159999847412;E12
724;2024-09-13 17:00:03.1;2024-09-13 17:10:07.66;GBX BearTemp 2(Rot) CableBreak;604.560000181198;E12
0;2024-09-13 17:10:09.7;2024-09-13 17:18:36.38;WTG System ok;506.680000066757;E12
846;2024-09-13 17:18:36.38;2024-09-13 17:19:06.38;GBX BearTemp L Stop;30;E12
0;2024-09-13 17:19:06.42;2024-09-13 17:26:31.18;WTG System ok;444.759999990463;E12
724;2024-09-13 17:26:31.18;2024-09-13 17:36:05.46;GBX BearTemp 2(Rot) CableBreak;574.27999997139;E12
0;2024-09-13 17:36:07.5;2024-09-13 17:50:13.58;WTG System ok;846.079999923706;E12
724;2024-09-13 17:50:13.58;2024-09-14 06:30:24.86;GBX BearTemp 2(Rot) CableBreak;45611.2799999714;E12
1630;2024-09-13 18:12:46.42;2024-09-14 06:29:27.74;HMI WTG blocked by User;44201.3199999332;E12
1002;2024-09-14 04:25:01.02;2024-09-14 04:36:07.02;MET Wind Speed LowStartCondition;666;E12
1005;2024-09-14 04:27:01.06;2024-09-14 04:36:07.06;Yaw Wind Speed LowYawEnable;546;E12
1002;2024-09-14 05:06:25.02;2024-09-14 05:31:25.02;MET Wind Speed LowStartCondition;1500;E12
1005;2024-09-14 05:08:25.06;2024-09-14 05:31:25.06;Yaw Wind Speed LowYawEnable;1380;E12
1002;2024-09-14 05:38:34.02;2024-09-14 05:41:01.02;MET Wind Speed LowStartCondition;147;E12
1005;2024-09-14 05:40:34.06;2024-09-14 05:41:01.06;Yaw Wind Speed LowYawEnable;27;E12
0;2024-09-14 06:30:26.9;2024-09-15 07:08:41.38;WTG System ok;88694.4800000191;E12
1002;2024-09-14 07:13:43.46;2024-09-14 08:33:25.86;MET Wind Speed LowStartCondition;4782.39999985695;E12
1005;2024-09-14 07:15:43.5;2024-09-14 08:33:25.9;Yaw Wind Speed LowYawEnable;4662.40000009537;E12
1002;2024-09-14 08:43:46.02;2024-09-14 14:11:37.02;MET Wind Speed LowStartCondition;19671;E12
1005;2024-09-14 08:45:46.06;2024-09-14 14:11:37.06;Yaw Wind Speed LowYawEnable;19551;E12
1002;2024-09-14 14:32:58.86;2024-09-14 15:30:52.02;MET Wind Speed LowStartCondition;3473.16000008583;E12
1005;2024-09-14 14:34:58.9;2024-09-14 15:30:52.06;Yaw Wind Speed LowYawEnable;3353.15999984741;E12
1002;2024-09-14 15:47:13.22;2024-09-14 20:00:13.02;MET Wind Speed LowStartCondition;15179.7999999523;E12
1005;2024-09-14 15:49:13.26;2024-09-14 20:00:13.06;Yaw Wind Speed LowYawEnable;15059.7999999523;E12
1002;2024-09-14 20:12:06.7;2024-09-14 20:26:52.02;MET Wind Speed LowStartCondition;885.319999933243;E12
1005;2024-09-14 20:14:06.74;2024-09-14 20:26:52.06;Yaw Wind Speed LowYawEnable;765.319999933243;E12
1002;2024-09-15 00:24:12.34;2024-09-15 00:40:04.86;MET Wind Speed LowStartCondition;952.519999980927;E12
1005;2024-09-15 00:26:12.38;2024-09-15 00:40:04.9;Yaw Wind Speed LowYawEnable;832.519999980927;E12
1002;2024-09-15 01:51:51.34;2024-09-15 02:58:04.86;MET Wind Speed LowStartCondition;3973.51999998093;E12
1005;2024-09-15 01:53:51.38;2024-09-15 02:58:04.9;Yaw Wind Speed LowYawEnable;3853.51999998093;E12
1002;2024-09-15 03:08:15.14;2024-09-15 07:04:58.86;MET Wind Speed LowStartCondition;14203.7199997902;E12
1005;2024-09-15 03:10:15.18;2024-09-15 07:04:58.9;Yaw Wind Speed LowYawEnable;14083.7200000286;E12
1002;2024-09-15 07:07:34.02;2024-09-15 12:55:58.02;MET Wind Speed LowStartCondition;20904;E12
1003;2024-09-15 07:08:41.38;2024-09-15 07:17:31.5;Yaw CableRewind;530.119999885559;E12
0;2024-09-15 07:17:31.54;2024-09-15 13:03:03.26;WTG System ok;20731.7200000286;E12
1005;2024-09-15 07:19:31.54;2024-09-15 12:55:58.06;Yaw Wind Speed LowYawEnable;20186.5199999809;E12
1002;2024-09-15 12:58:46.02;2024-09-15 14:26:28.02;MET Wind Speed LowStartCondition;5262;E12
1005;2024-09-15 13:00:46.06;2024-09-15 14:26:28.06;Yaw Wind Speed LowYawEnable;5142;E12
615;2024-09-15 13:03:03.26;2024-09-15 13:53:16.74;FCIF WTG ExternalCutOut;3013.48000001907;E12
0;2024-09-15 13:53:16.78;2024-09-16 13:42:57.74;WTG System ok;85780.9600000381;E12
1002;2024-09-15 14:47:58.22;2024-09-15 15:03:31.02;MET Wind Speed LowStartCondition;932.799999952316;E12
1005;2024-09-15 14:49:58.26;2024-09-15 15:03:31.06;Yaw Wind Speed LowYawEnable;812.799999952316;E12
1002;2024-09-15 15:38:44.3;2024-09-15 15:43:25.02;MET Wind Speed LowStartCondition;280.72000002861;E12
1005;2024-09-15 15:40:44.34;2024-09-15 15:43:25.06;Yaw Wind Speed LowYawEnable;160.72000002861;E12
1002;2024-09-15 16:03:24.14;2024-09-15 16:15:43.02;MET Wind Speed LowStartCondition;738.879999876022;E12
1005;2024-09-15 16:05:24.18;2024-09-15 16:15:43.06;Yaw Wind Speed LowYawEnable;618.879999876022;E12
1002;2024-09-15 16:27:31.3;2024-09-15 17:10:25.02;MET Wind Speed LowStartCondition;2573.72000002861;E12
1005;2024-09-15 16:29:31.34;2024-09-15 17:10:25.06;Yaw Wind Speed LowYawEnable;2453.72000002861;E12
1002;2024-09-15 23:42:54.3;2024-09-16 01:06:31.02;MET Wind Speed LowStartCondition;5016.72000002861;E12
1005;2024-09-15 23:44:54.34;2024-09-16 01:06:31.06;Yaw Wind Speed LowYawEnable;4896.72000002861;E12
1002;2024-09-16 08:57:34.54;2024-09-16 09:07:04.86;MET Wind Speed LowStartCondition;570.319999933243;E12
1005;2024-09-16 08:59:34.58;2024-09-16 09:07:04.9;Yaw Wind Speed LowYawEnable;450.320000171661;E12
724;2024-09-16 13:42:57.74;2024-09-16 13:44:51.5;GBX BearTemp 2(Rot) CableBreak;113.759999990463;E12
0;2024-09-16 13:44:53.54;2024-09-16 14:08:03.82;WTG System ok;1390.27999997139;E12
724;2024-09-16 14:08:03.82;2024-09-16 14:11:36.02;GBX BearTemp 2(Rot) CableBreak;212.200000047684;E12
0;2024-09-16 14:11:38.06;2024-09-16 14:26:13.14;WTG System ok;875.080000162125;E12
724;2024-09-16 14:26:13.14;2024-09-16 14:29:45.66;GBX BearTemp 2(Rot) CableBreak;212.519999980927;E12
0;2024-09-16 14:29:47.7;2024-09-16 14:36:43.14;WTG System ok;415.44000005722;E12
724;2024-09-16 14:36:43.14;2024-09-16 14:40:07.14;GBX BearTemp 2(Rot) CableBreak;204;E12
0;2024-09-16 14:40:09.18;2024-09-16 15:10:07.38;WTG System ok;1798.20000004768;E12
846;2024-09-16 15:10:07.38;2024-09-16 15:10:36.38;GBX BearTemp L Stop;29;E12
0;2024-09-16 15:10:36.42;2024-09-16 15:32:06.38;WTG System ok;1289.96000003815;E12
846;2024-09-16 15:32:06.38;2024-09-16 15:32:36.38;GBX BearTemp L Stop;30;E12
0;2024-09-16 15:32:36.42;2024-09-16 15:39:37.38;WTG System ok;420.960000038147;E12
846;2024-09-16 15:39:37.38;2024-09-16 15:40:06.38;GBX BearTemp L Stop;29;E12
0;2024-09-16 15:40:06.42;2024-09-16 15:47:38.82;WTG System ok;452.399999856949;E12
724;2024-09-16 15:47:38.82;2024-09-16 16:29:48.3;GBX BearTemp 2(Rot) CableBreak;2529.48000001907;E12
0;2024-09-16 16:29:50.34;2024-09-16 16:57:36.38;WTG System ok;1666.04000020027;E12
846;2024-09-16 16:57:36.38;2024-09-16 16:57:46.38;GBX BearTemp L Stop;10;E12
0;2024-09-16 16:57:46.42;2024-09-16 16:57:47.38;WTG System ok;0.960000038146973;E12
846;2024-09-16 16:57:47.38;2024-09-16 16:57:57.38;GBX BearTemp L Stop;10;E12
0;2024-09-16 16:57:57.42;2024-09-16 16:57:59.38;WTG System ok;1.96000003814697;E12
846;2024-09-16 16:57:59.38;2024-09-16 16:58:06.38;GBX BearTemp L Stop;7;E12
0;2024-09-16 16:58:06.42;2024-09-16 17:08:06.38;WTG System ok;599.960000038147;E12
846;2024-09-16 17:08:06.38;2024-09-16 17:08:26.38;GBX BearTemp L Stop;20;E12
0;2024-09-16 17:08:26.42;2024-09-16 17:08:27.38;WTG System ok;0.960000038146973;E12
846;2024-09-16 17:08:27.38;2024-09-16 17:08:36.38;GBX BearTemp L Stop;9;E12
0;2024-09-16 17:08:36.42;2024-09-16 17:13:36.86;WTG System ok;300.439999818802;E12
724;2024-09-16 17:13:36.86;2024-09-16 17:23:35.38;GBX BearTemp 2(Rot) CableBreak;598.520000219345;E12
0;2024-09-16 17:23:37.42;2024-09-16 18:04:06.38;WTG System ok;2428.96000003815;E12
846;2024-09-16 18:04:06.38;2024-09-16 18:04:07.38;GBX BearTemp L Stop;1;E12
724;2024-09-16 18:04:07.42;2024-09-16 18:55:43.74;GBX BearTemp 2(Rot) CableBreak;3096.31999993324;E12
1630;2024-09-16 18:55:43.78;2024-09-16 18:55:48.3;HMI WTG blocked by User;4.51999998092651;E12
0;2024-09-16 18:55:48.34;2024-09-16 19:42:08.58;WTG System ok;2780.24000000954;E12
